"model","ssp","period","year","date","variable","value"
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-07-08,"hurs",23.4579067230225
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-07-09,"hurs",22.036548614502
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-07-10,"hurs",22.9815444946289
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-07-11,"hurs",22.815149307251
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-07-12,"hurs",28.0416202545166
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-07-13,"hurs",33.2021369934082
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-07-14,"hurs",27.6287879943848
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-07-15,"hurs",30.0643348693848
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-07-16,"hurs",34.2242393493652
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-07-17,"hurs",32.5886154174805
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-07-18,"hurs",38.1623840332031
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-07-19,"hurs",38.8660469055176
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-07-20,"hurs",35.3677673339844
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-07-21,"hurs",31.6709823608398
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-07-22,"hurs",31.2415618896484
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-07-23,"hurs",29.9508419036865
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-07-24,"hurs",29.0858631134033
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-07-25,"hurs",27.6074600219727
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-07-26,"hurs",27.5921783447266
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-07-27,"hurs",26.8870086669922
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-07-28,"hurs",26.5043125152588
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-07-29,"hurs",26.4220123291016
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-07-30,"hurs",25.186674118042
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-07-31,"hurs",25.8237724304199
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-01,"hurs",26.6929588317871
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-02,"hurs",30.3160171508789
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-03,"hurs",41.9901008605957
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-04,"hurs",39.1295204162598
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-05,"hurs",41.6773262023926
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-06,"hurs",34.4382934570312
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-07,"hurs",31.9511871337891
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-08,"hurs",34.791431427002
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-09,"hurs",30.789945602417
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-10,"hurs",28.4242553710938
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-11,"hurs",21.3553981781006
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-12,"hurs",16.780948638916
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-13,"hurs",14.785327911377
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-14,"hurs",17.8512935638428
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-15,"hurs",19.3847484588623
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-16,"hurs",24.4832878112793
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-17,"hurs",24.9244575500488
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-18,"hurs",26.2860507965088
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-19,"hurs",22.7288265228271
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-20,"hurs",18.8290348052979
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-21,"hurs",18.2209014892578
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-22,"hurs",26.1361904144287
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-23,"hurs",26.9784870147705
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-24,"hurs",22.6667461395264
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-25,"hurs",20.7746620178223
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-26,"hurs",16.7479419708252
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-27,"hurs",16.9259605407715
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-28,"hurs",24.5730876922607
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-29,"hurs",24.1128311157227
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-30,"hurs",24.5602035522461
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-08-31,"hurs",28.4893684387207
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-01,"hurs",28.3608131408691
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-02,"hurs",26.5313777923584
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-03,"hurs",18.6727104187012
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-04,"hurs",18.0235462188721
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-05,"hurs",15.1477432250977
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-06,"hurs",21.0680732727051
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-07,"hurs",22.4370288848877
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-08,"hurs",23.4102363586426
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-09,"hurs",24.3312339782715
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-10,"hurs",31.402286529541
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-11,"hurs",37.037036895752
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-12,"hurs",71.7503128051758
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-13,"hurs",63.2238121032715
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-14,"hurs",52.0463676452637
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-15,"hurs",41.164176940918
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-16,"hurs",33.1760406494141
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-17,"hurs",30.3939876556396
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-18,"hurs",30.0945453643799
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-19,"hurs",31.1586608886719
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-20,"hurs",33.4625358581543
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-21,"hurs",23.2985248565674
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-22,"hurs",18.318208694458
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-23,"hurs",17.6277160644531
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-24,"hurs",17.529317855835
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-25,"hurs",20.507604598999
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-26,"hurs",36.798152923584
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-27,"hurs",35.9207000732422
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-28,"hurs",42.6753730773926
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-29,"hurs",33.4971237182617
"MPI-ESM1-2-HR","ssp585","mid",2043,2043-09-30,"hurs",34.5928955078125
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-01,"tasmax",310.576446533203
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-02,"tasmax",312.122528076172
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-03,"tasmax",312.827209472656
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-04,"tasmax",313.734313964844
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-05,"tasmax",312.272979736328
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-06,"tasmax",311.063232421875
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-07,"tasmax",311.739227294922
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-08,"tasmax",311.339691162109
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-09,"tasmax",310.457458496094
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-10,"tasmax",310.765258789062
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-11,"tasmax",311.9326171875
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-12,"tasmax",311.159790039062
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-13,"tasmax",312.193511962891
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-14,"tasmax",311.345123291016
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-15,"tasmax",312.613037109375
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-16,"tasmax",313.532562255859
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-17,"tasmax",312.160675048828
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-18,"tasmax",309.792083740234
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-19,"tasmax",308.77392578125
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-20,"tasmax",308.029541015625
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-21,"tasmax",309.907043457031
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-22,"tasmax",309.062438964844
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-23,"tasmax",308.167694091797
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-24,"tasmax",307.348541259766
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-25,"tasmax",309.557952880859
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-26,"tasmax",313.298248291016
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-27,"tasmax",314.750915527344
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-28,"tasmax",313.819580078125
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-29,"tasmax",313.153137207031
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-30,"tasmax",314.199554443359
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-01,"tasmax",314.246398925781
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-02,"tasmax",313.620574951172
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-03,"tasmax",312.862152099609
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-04,"tasmax",313.723968505859
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-05,"tasmax",314.195159912109
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-06,"tasmax",313.725189208984
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-07,"tasmax",313.213714599609
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-08,"tasmax",315.278686523438
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-09,"tasmax",315.287017822266
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-10,"tasmax",314.997344970703
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-11,"tasmax",313.809875488281
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-12,"tasmax",315.4296875
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-13,"tasmax",314.952728271484
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-14,"tasmax",312.051910400391
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-15,"tasmax",312.785491943359
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-16,"tasmax",312.093170166016
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-17,"tasmax",311.69091796875
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-18,"tasmax",314.626647949219
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-19,"tasmax",314.074035644531
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-20,"tasmax",316.498229980469
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-21,"tasmax",315.902679443359
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-22,"tasmax",314.867004394531
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-23,"tasmax",310.761810302734
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-24,"tasmax",313.027984619141
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-25,"tasmax",315.802520751953
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-26,"tasmax",315.516998291016
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-27,"tasmax",313.284973144531
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-28,"tasmax",311.672332763672
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-29,"tasmax",311.718780517578
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-30,"tasmax",311.472320556641
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-31,"tasmax",311.685150146484
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-01,"tasmax",311.129608154297
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-02,"tasmax",310.276672363281
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-03,"tasmax",311.008270263672
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-04,"tasmax",313.390777587891
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-05,"tasmax",313.055969238281
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-06,"tasmax",311.685150146484
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-07,"tasmax",307.592681884766
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-08,"tasmax",307.8125
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-09,"tasmax",308.895568847656
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-10,"tasmax",309.814971923828
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-11,"tasmax",309.980041503906
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-12,"tasmax",309.933532714844
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-13,"tasmax",310.730438232422
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-14,"tasmax",311.238128662109
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-15,"tasmax",311.903686523438
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-16,"tasmax",312.420989990234
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-17,"tasmax",312.115295410156
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-18,"tasmax",311.830841064453
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-19,"tasmax",312.014953613281
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-20,"tasmax",312.151733398438
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-21,"tasmax",309.660095214844
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-22,"tasmax",310.404602050781
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-23,"tasmax",311.218078613281
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-24,"tasmax",310.100494384766
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-25,"tasmax",309.941986083984
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-26,"tasmax",310.9208984375
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-27,"tasmax",311.582916259766
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-28,"tasmax",312.502960205078
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-29,"tasmax",312.593292236328
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-30,"tasmax",312.188903808594
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-31,"tasmax",311.65380859375
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-01,"tasmax",311.710815429688
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-02,"tasmax",312.351470947266
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-03,"tasmax",311.616912841797
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-04,"tasmax",312.419769287109
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-05,"tasmax",311.739410400391
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-06,"tasmax",313.038208007812
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-07,"tasmax",312.891235351562
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-08,"tasmax",313.695129394531
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-09,"tasmax",313.408843994141
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-10,"tasmax",310.956146240234
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-11,"tasmax",308.274871826172
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-12,"tasmax",307.741333007812
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-13,"tasmax",310.179840087891
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-14,"tasmax",310.1181640625
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-15,"tasmax",309.129119873047
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-16,"tasmax",308.314239501953
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-17,"tasmax",308.564483642578
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-18,"tasmax",308.9521484375
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-19,"tasmax",309.403350830078
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-20,"tasmax",308.973114013672
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-21,"tasmax",306.959045410156
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-22,"tasmax",305.068328857422
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-23,"tasmax",305.520080566406
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-24,"tasmax",307.489837646484
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-25,"tasmax",308.615386962891
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-26,"tasmax",308.648254394531
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-27,"tasmax",309.407287597656
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-28,"tasmax",308.876831054688
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-29,"tasmax",307.885711669922
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-30,"tasmax",310.411010742188
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-01,"hurs",26.1264686584473
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-02,"hurs",22.5148220062256
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-03,"hurs",22.0901222229004
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-04,"hurs",15.568995475769
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-05,"hurs",13.7518548965454
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-06,"hurs",12.1645669937134
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-07,"hurs",12.3497638702393
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-08,"hurs",14.3164386749268
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-09,"hurs",20.3064918518066
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-10,"hurs",21.3085422515869
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-11,"hurs",16.1505355834961
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-12,"hurs",12.1277809143066
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-13,"hurs",11.5227308273315
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-14,"hurs",13.7032108306885
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-15,"hurs",15.7215337753296
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-16,"hurs",17.232063293457
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-17,"hurs",16.4132537841797
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-18,"hurs",18.3699207305908
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-19,"hurs",25.52414894104
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-20,"hurs",26.2209587097168
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-21,"hurs",29.5308532714844
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-22,"hurs",25.1484222412109
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-23,"hurs",29.9754219055176
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-24,"hurs",39.713493347168
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-25,"hurs",35.6427459716797
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-26,"hurs",33.476131439209
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-27,"hurs",19.8207874298096
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-28,"hurs",14.516827583313
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-29,"hurs",9.43756103515625
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-06-30,"hurs",9.79660415649414
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-01,"hurs",12.678807258606
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-02,"hurs",15.9211902618408
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-03,"hurs",24.7178058624268
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-04,"hurs",25.61305809021
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-05,"hurs",24.7950954437256
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-06,"hurs",20.9499950408936
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-07,"hurs",25.6561489105225
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-08,"hurs",21.7535057067871
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-09,"hurs",15.7678661346436
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-10,"hurs",17.3763217926025
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-11,"hurs",21.1585254669189
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-12,"hurs",18.9688339233398
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-13,"hurs",19.7438125610352
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-14,"hurs",32.3333396911621
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-15,"hurs",27.4800796508789
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-16,"hurs",26.5392074584961
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-17,"hurs",29.8716373443604
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-18,"hurs",26.0915813446045
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-19,"hurs",24.3234004974365
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-20,"hurs",21.8345241546631
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-21,"hurs",20.4565887451172
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-22,"hurs",27.2461929321289
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-23,"hurs",33.8228950500488
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-24,"hurs",29.4168930053711
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-25,"hurs",23.0853691101074
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-26,"hurs",20.2699337005615
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-27,"hurs",31.5526657104492
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-28,"hurs",32.8062744140625
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-29,"hurs",32.7762565612793
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-30,"hurs",30.7352771759033
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-07-31,"hurs",28.3138885498047
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-01,"hurs",31.8670234680176
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-02,"hurs",33.4595756530762
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-03,"hurs",31.2659854888916
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-04,"hurs",26.491979598999
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-05,"hurs",22.6324005126953
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-06,"hurs",32.201602935791
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-07,"hurs",41.432014465332
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-08,"hurs",43.2516326904297
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-09,"hurs",39.5884475708008
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-10,"hurs",40.1111335754395
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-11,"hurs",34.9640960693359
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-12,"hurs",34.229190826416
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-13,"hurs",31.7100601196289
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-14,"hurs",30.9603538513184
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-15,"hurs",27.5718631744385
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-16,"hurs",25.9557437896729
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-17,"hurs",27.0875968933105
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-18,"hurs",29.5069046020508
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-19,"hurs",26.065092086792
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-20,"hurs",24.4198875427246
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-21,"hurs",33.173885345459
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-22,"hurs",31.6493225097656
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-23,"hurs",31.8241195678711
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-24,"hurs",31.2534885406494
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-25,"hurs",35.5457344055176
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-26,"hurs",33.7603988647461
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-27,"hurs",31.8191108703613
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-28,"hurs",27.8351535797119
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-29,"hurs",25.7757148742676
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-30,"hurs",25.0525779724121
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-08-31,"hurs",28.9779224395752
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-01,"hurs",30.4750747680664
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-02,"hurs",29.3863391876221
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-03,"hurs",26.9148406982422
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-04,"hurs",23.375129699707
"MPI-ESM1-2-HR","ssp585","mid",2044,2044-09-05,"hurs",27.4812183380127
